id,channel,title,game,viewers,date
92999,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,964,1542679744060
93002,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26043,1542679804934
93009,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16634,1542679804961
93010,xqcow,hand sim xd,Witch It,14364,1542679804969
93015,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6811,1542679804984
93029,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3890,1542679805041
93096,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,964,1542679805312
93102,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26126,1542679865986
93109,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16836,1542679866017
93110,xqcow,NA Streamer plays games,Witch It,14148,1542679866021
93115,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6793,1542679866041
93127,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3984,1542679866093
93183,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1132,1542679866319
93202,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26045,1542679926948
93209,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16589,1542679926967
93210,xqcow,NA Streamer plays games,Witch It,14127,1542679926970
93215,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6711,1542679926983
93228,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3687,1542679927021
93283,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1182,1542679927263
93302,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26122,1542679987909
93309,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16477,1542679987931
93310,xqcow,NA Streamer plays games,Witch It,14245,1542679987933
93315,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6680,1542679987948
93328,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3706,1542679987979
93378,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1227,1542679988132
93402,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26235,1542680048915
93409,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16386,1542680048933
93410,xqcow,NA Streamer plays games,Witch It,14253,1542680048936
93415,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6695,1542680048948
93427,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3661,1542680048982
93479,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1226,1542680049146
93502,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26403,1542680109907
93509,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16262,1542680109926
93510,xqcow,NA Streamer plays games,Witch It,14432,1542680109928
93515,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6686,1542680109938
93528,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3661,1542680109971
93579,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1264,1542680110091
93602,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26413,1542680170869
93609,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16179,1542680170892
93610,xqcow,NA Streamer plays games,Witch It,14361,1542680170894
93615,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6683,1542680170905
93629,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3713,1542680170943
93679,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1272,1542680171069
93702,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26652,1542680231680
93709,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16185,1542680231703
93710,xqcow,NA Streamer plays games,Witch It,14361,1542680231708
93715,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6682,1542680231723
93728,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3743,1542680231760
93781,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1228,1542680231930
93803,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26135,1542680292663
93809,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16116,1542680292682
93810,xqcow,NA Streamer plays games,Witch It,14189,1542680292684
93815,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6658,1542680292699
93828,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3676,1542680292735
93880,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1266,1542680292879
93903,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26135,1542680353583
93909,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16070,1542680353606
93910,xqcow,NA Streamer plays games,Witch It,14189,1542680353609
93915,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6643,1542680353626
93928,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3685,1542680353667
93981,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1187,1542680353826
94003,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26049,1542680414609
94009,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16068,1542680414627
94010,xqcow,NA Streamer plays games,Witch It,14124,1542680414629
94015,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6634,1542680414641
94029,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3683,1542680414683
94085,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1094,1542680414886
94103,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26005,1542680475555
94109,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",15852,1542680475573
94110,xqcow,NA Streamer plays games,Witch It,14250,1542680475575
94115,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6585,1542680475588
94130,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3687,1542680475636
94179,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1281,1542680475774
94203,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,25883,1542680536488
94209,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",15812,1542680536503
94210,xqcow,NA Streamer plays games,Witch It,14163,1542680536505
94215,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6551,1542680536525
94228,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3662,1542680536559
94292,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1033,1542680536796
94303,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,25948,1542680597341
94309,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",15771,1542680597365
94310,xqcow,NA Streamer plays games,Witch It,14029,1542680597368
94315,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6555,1542680597381
94328,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3678,1542680597433
94392,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1033,1542680597630
94403,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,25948,1542680658280
94409,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",15901,1542680658300
94410,xqcow,NA Streamer plays games,Witch It,14122,1542680658302
94415,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6463,1542680658323
94429,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3678,1542680658368
94482,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1120,1542680658861
94503,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,25991,1542680720409
94509,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",15957,1542680720434
94510,xqcow,NA Streamer plays games,Witch It,14120,1542680720438
94515,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6399,1542680720453
94529,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3697,1542680720506
94576,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1317,1542680720675
94603,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,25841,1542680781403
94609,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",15873,1542680781420
94610,xqcow,NA Streamer plays games,Witch It,13989,1542680781428
94615,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6351,1542680781451
94629,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3700,1542680781509
94678,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1214,1542680781736
94703,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,25841,1542680842423
94709,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",15900,1542680842441
94710,xqcow,NA Streamer plays games,Witch It,14013,1542680842444
94716,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6348,1542680842463
94729,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3662,1542680842496
94774,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1361,1542680842627
94803,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,25841,1542680903285
94809,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",15900,1542680903307
94810,xqcow,NA Streamer plays games,Witch It,14013,1542680903310
94816,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6348,1542680903336
94829,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3662,1542680903381
94874,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1361,1542680903562
94903,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26175,1542680964297
94909,disguisedtoast,100 GIFT SUBS EVERY SHINY!!! | SHINY MAGIKARP: NOT ENDING STREAM UNTIL I CATCH ONE | 80/153 Pokemons Caught | Follow @DisguisedT,"Pokemon: Let's Go, Pikachu!/Eevee!",16727,1542680964327
94910,xqcow,NA Streamer plays games,Witch It,14099,1542680964332
94916,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6286,1542680964354
94929,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3670,1542680964397
94978,chemicaldragoon,Follow for follow! self promoting is allowed in chat! playing with viewers! gifting subs! give aways! VIP's & more!,Fortnite,1360,1542680964565
95003,sodapoppin,"Hello truckers
2185539880492956115848973",Witch It,26160,1542681025276
95009,disguisedtoast,100 SUBS FOR EVERY SHINY | CAUGHT 1 SHINY MAGIKARP TODAY | 80/153 Pokemons Caught | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",16963,1542681025296
95010,xqcow,NA Streamer plays games,Witch It,14119,1542681025300
95016,giantwaffle,Dirty Tractor Action | @GiantWaffle,Farming Simulator 19,6306,1542681025321
